SK_ID_CURR,AGE,NAME_EDUCATION_TYPE,OCCUPATION_TYPE,DAYS_EMPLOYED,AMT_INCOME_TOTAL,NAME_CONTRACT_TYPE,AMT_CREDIT,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,TARGET
286916,47,Secondary / secondary special,Sales staff,360,99000,Revolving loans,135000,0.6261995641080169,0.7354194242598591,0.6626377922738201,0
286953,59,Secondary / secondary special,Laborers,2697,135000,Cash loans,450000,0.7474539342421951,0.3296882229799499,0.1198779608955348,1
286954,44,Higher education,Sales staff,2537,225000,Cash loans,740704,0.5476617454833009,0.6764327692468609,0.3280631605201915,0
287008,23,Secondary / secondary special,Laborers,512,180000,Cash loans,921330,0.1411321210866919,0.3034142639644838,0.3062022983135042,0
287021,37,Secondary / secondary special,Sales staff,185,90000,Cash loans,679671,0.3474968719885318,0.5780756848462317,0.1575949986663102,1
287033,46,Secondary / secondary special,Unknown,8404,247500,Cash loans,723996,0.4537040619711346,0.6305105062262771,0.7252764347002191,0
287047,38,Higher education,Accountants,1070,315000,Cash loans,1046142,0.7735358159906836,0.7253785276705159,0.7252764347002191,0
287086,38,Secondary / secondary special,Sales staff,1402,238500,Cash loans,545040,0.6604260392614207,0.5840482375789345,0.4830501881366946,0
287117,45,Secondary / secondary special,Laborers,1442,90000,Cash loans,241618,0.7329225184090691,0.7801338747731583,0.633031641417419,0
287130,27,Secondary / secondary special,Laborers,3081,175500,Cash loans,495000,0.1623362702758166,0.4929883161686982,0.3457848024695955,0
287145,38,Secondary / secondary special,Drivers,644,90000,Cash loans,61128,0.0986508072947323,0.5658969639248427,0.7992967832109371,0
287153,63,Higher education,Managers,2286,675000,Cash loans,497520,0.8808874738173754,0.7719750187425147,0.3506958432829587,0
287163,36,Secondary / secondary special,Laborers,2004,180000,Cash loans,862560,0.3650237879909402,0.4200090809761181,0.4866531565147181,0
287205,22,Secondary / secondary special,Drivers,426,126000,Cash loans,225000,0.3386023832719492,0.6107376921579327,0.0785361445733672,0
287222,55,Secondary / secondary special,Unknown,7935,270000,Cash loans,1233477,0.683338044964772,0.7163322001042963,0.7407990879702335,0
287236,38,Secondary / secondary special,Cooking staff,3084,135000,Cash loans,900000,0.6037377640578288,0.5381140673048108,0.7091891096653581,0
287247,41,Higher education,Managers,3262,495000,Revolving loans,270000,0.6894193133933696,0.4901354171828849,0.7435593141311444,0
287255,38,Secondary / secondary special,Drivers,1890,202500,Cash loans,168102,0.8230396371501038,0.6486097964082057,0.3046721837533529,0
287297,45,Secondary / secondary special,Sales staff,1464,202500,Cash loans,755190,0.632601533279933,0.4162316959980586,0.7352209993926424,0
287306,49,Secondary / secondary special,Sales staff,338,135000,Cash loans,1288350,0.5838568324204075,0.2699147904869327,0.4206109640437848,0
287340,44,Secondary / secondary special,Accountants,1434,135000,Cash loans,455040,0.4439821179601821,0.3539446588197477,0.4365064990977374,0
287364,43,Secondary / secondary special,Managers,2314,225000,Cash loans,270000,0.3670401445523062,0.5587983781694915,0.3344541255096772,1
287402,29,Higher education,Unknown,1067,315000,Cash loans,687600,0.1961369683658896,0.5965865396890547,0.5082869913916046,0
287412,42,Higher education,Core staff,777,139500,Cash loans,99504,0.5967745616614207,0.6537754263095642,0.4118485559242397,0
287473,44,Secondary / secondary special,Sales staff,1764,247500,Cash loans,840996,0.6002538041968888,0.2631435910213423,0.5136937663039473,1
287475,57,Secondary / secondary special,Medicine staff,6902,315000,Cash loans,986782,0.6958026841001479,0.7301743544621029,0.5971924268337128,0
287493,57,Higher education,Unknown,3872,135000,Cash loans,1288350,0.7418469627457698,0.6143964829807141,0.3589512285783967,0
287538,30,Secondary / secondary special,Laborers,2509,157500,Cash loans,855000,0.2302484038112329,0.663529217301168,0.6092756673894402,0
287546,36,Secondary / secondary special,Medicine staff,4021,135000,Cash loans,545040,0.2843556694761077,0.5238685946566729,0.6577838002083306,0
287556,43,Secondary / secondary special,Core staff,1838,157500,Cash loans,1374480,0.5291115170402442,0.7539683422015692,0.7136313997323308,0
287584,48,Secondary / secondary special,Core staff,9465,175500,Cash loans,728460,0.6753414433527313,0.7108934683887659,0.7421816117614419,0
287635,54,Higher education,Core staff,1259,202500,Cash loans,514867,0.7429913660632095,0.6102905077788701,0.7165702448010511,0
287689,29,Secondary / secondary special,Drivers,273,112500,Cash loans,485086,0.1832481922212842,0.5479084687867618,0.445396241560834,0
287715,28,Secondary / secondary special,Laborers,3287,337500,Cash loans,523152,0.3786474493977789,0.6459737755445994,0.5849900404894085,0
287725,36,Secondary / secondary special,Unknown,647,180000,Cash loans,728460,0.5339692713026812,0.5542325071317236,0.2079641743053816,0
287739,42,Higher education,Unknown,213,135000,Revolving loans,450000,0.8106859333809113,0.6152820069986791,0.6863823354047934,0
287746,32,Higher education,Laborers,2884,360000,Cash loans,1265724,0.6143851227809399,0.5846590365341736,0.5172965813614878,0
287757,26,Secondary / secondary special,Unknown,775,405000,Cash loans,229500,0.3393649534674041,0.4539755373914655,0.083364197740675,0
287787,28,Secondary / secondary special,Drivers,128,382500,Revolving loans,270000,0.2056690566678981,0.6165907669445458,0.2055981385493208,0
287798,39,Secondary / secondary special,Laborers,3104,135000,Cash loans,544491,0.3567647603798547,0.6554959334572515,0.4920600938649263,0
287816,50,Secondary / secondary special,Laborers,773,135000,Cash loans,122256,0.5583483605086097,0.2434274120923657,0.1393757800997895,1
287906,29,Secondary / secondary special,Unknown,143,157500,Cash loans,254700,0.1738377711695791,0.6060853072644015,0.2525986978339766,1
287925,50,Higher education,High skill tech staff,6269,180000,Cash loans,1256400,0.7049545071197059,0.7267051455739335,0.2778856891082046,0
287939,31,Higher education,Unknown,205,157500,Cash loans,440784,0.1667863381665938,0.4941088427159888,0.4686596550493113,0
287971,36,Secondary / secondary special,Drivers,1800,180000,Cash loans,604152,0.5661391253804752,0.6758294163726332,0.633031641417419,0
287984,35,Secondary / secondary special,Sales staff,116,112500,Cash loans,558000,0.29506857051289,0.5716465360178015,0.7338145369642702,0
287993,41,Secondary / secondary special,Laborers,2086,171000,Cash loans,1350000,0.4766106658426435,0.5615514918245745,0.363945238612397,0
288011,45,Secondary / secondary special,Sales staff,290,112500,Revolving loans,202500,0.6626407896172983,0.4872831606077812,0.5478104658520093,0
288029,23,Secondary / secondary special,Medicine staff,1328,202500,Cash loans,601470,0.3460651853603945,0.5359284272399136,0.5849900404894085,0
288051,55,Higher education,Managers,5646,810000,Revolving loans,900000,0.5682157995335633,0.6878492132880324,0.5744466170995097,1
288093,27,Higher education,Core staff,1988,90000,Cash loans,169155,0.4389603713386489,0.6851006326222622,0.5388627065779676,0
288105,29,Incomplete higher,Managers,2577,1125000,Cash loans,630099,0.3338500017268532,0.6615882735587711,0.5136937663039473,0
288124,43,Secondary / secondary special,Core staff,1688,337500,Cash loans,1092190,0.3755288055102904,0.3825291699002393,0.5136937663039473,0
288145,30,Secondary / secondary special,Cleaning staff,722,180000,Cash loans,327024,0.4282993262741926,0.5370703570605067,0.6925590674998008,0
288205,41,Higher education,Sales staff,3668,157500,Cash loans,349258,0.6403771735022687,0.4073810008322381,0.2896112383820055,0
288214,54,Higher education,Realty agents,3804,135000,Cash loans,360000,0.7839430573754941,0.5559876615722898,0.7106743858828587,0
288238,31,Secondary / secondary special,Unknown,1503,225000,Cash loans,1185120,0.5071446585271959,0.6064820177111268,0.6347055309763198,0
288244,41,Higher education,High skill tech staff,4401,270000,Cash loans,182448,0.4996735477273095,0.2043784548778613,0.4118485559242397,0
288262,33,Higher education,Managers,4365,270000,Cash loans,292500,0.6735150281382488,0.703362500500248,0.8193176922872417,0
288281,37,Higher education,Unknown,450,292500,Cash loans,573408,0.4399750806282299,0.6932602806531695,0.4686596550493113,0
288335,48,Secondary / secondary special,Unknown,6770,157500,Cash loans,360000,0.7393182884705735,0.3342855969861764,0.7121551551910698,0
288358,51,Higher education,Core staff,3377,135000,Cash loans,1288350,0.833353103817471,0.7531764803721616,0.1895952597360396,0
288403,31,Higher education,High skill tech staff,2990,103500,Cash loans,381528,0.760381046309385,0.6596713335369166,0.7713615919194317,0
288416,36,Secondary / secondary special,Laborers,133,135000,Cash loans,1096020,0.2707330024700032,0.696376277099052,0.3791004853998145,0
288426,26,Higher education,Medicine staff,284,202500,Cash loans,712858,0.3880040842894372,0.58611328035326,0.4902575124990026,1
288437,32,Higher education,Core staff,3822,157500,Cash loans,1762110,0.4433712039179141,0.7473751125435586,0.4525335592581747,0
288448,42,Secondary / secondary special,Sales staff,269,135000,Cash loans,288873,0.6982760356033142,0.6111171328035457,0.3312508645909018,0
288473,42,Secondary / secondary special,Laborers,316,112500,Revolving loans,337500,0.3684315415811449,0.4007884343440685,0.6144143775673561,0
288487,51,Higher education,Unknown,4298,360000,Cash loans,1800000,0.8124957943353226,0.7350533371250841,0.6363761710860439,0
288499,24,Higher education,Core staff,598,135000,Cash loans,315000,0.1582483507290908,0.5943056377263579,0.2458512138252296,0
288566,55,Secondary / secondary special,High skill tech staff,1194,90000,Cash loans,900000,0.7157604330655779,0.6289196351618959,0.7490217048463391,0
288581,45,Secondary / secondary special,Sales staff,3644,112500,Cash loans,900000,0.3640204472036623,0.704000857210746,0.7764098512142026,0
288592,58,Secondary / secondary special,Drivers,5462,225000,Cash loans,225000,0.5180982290305178,0.467819080689575,0.6246146584503397,0
288629,42,Secondary / secondary special,Unknown,2470,135000,Cash loans,751500,0.4188658921761237,0.6250891481593754,0.1895952597360396,0
288660,42,Secondary / secondary special,Waiters/barmen staff,5065,112500,Cash loans,835380,0.4155195009694795,0.2841332161755037,0.470456116119975,0
288667,23,Secondary / secondary special,Managers,589,225000,Revolving loans,675000,0.3752635082895003,0.5513998261936828,0.0926171713748545,0
288679,33,Secondary / secondary special,Laborers,563,157500,Cash loans,225000,0.6504851906356147,0.4557920341939081,0.5460231970049609,0
288689,50,Secondary / secondary special,Laborers,195,90000,Cash loans,450000,0.6094626768062921,0.6629333394199787,0.6528965519806539,0
288779,38,Secondary / secondary special,Unknown,1295,180000,Cash loans,1312110,0.3368052528054174,0.5755508780165647,0.3622772470384314,0
288792,31,Secondary / secondary special,High skill tech staff,593,90000,Cash loans,541125,0.5319252118365314,0.6643440433239249,0.470456116119975,0
288801,32,Higher education,Sales staff,1191,67500,Cash loans,1350000,0.6154902800473996,0.6960987895241155,0.7688075728291359,0
288840,30,Higher education,High skill tech staff,1978,103500,Cash loans,450000,0.3178366954663267,0.6580936597938243,0.1929422277169508,0
288859,52,Secondary / secondary special,Core staff,3639,225000,Cash loans,715095,0.7077395769581608,0.6273821975168742,0.524496446363472,0
288885,43,Secondary / secondary special,Drivers,2675,247500,Cash loans,835380,0.2745209478084645,0.4854203403947934,0.4436153084085652,0
288897,40,Secondary / secondary special,Drivers,534,202500,Cash loans,450000,0.3045876533131418,0.6850817616641524,0.7136313997323308,0
288907,23,Secondary / secondary special,Unknown,372,90000,Cash loans,675000,0.1483071791986884,0.002026251293288,0.1473459180275725,1
288916,35,Secondary / secondary special,Security staff,3704,396000,Cash loans,247275,0.134932091839804,0.6836883471354983,0.2238313174701554,0
288939,44,Secondary / secondary special,Laborers,5480,90000,Cash loans,47970,0.2516187044753434,0.4155729784795616,0.7583930617144343,0
288963,48,Higher education,Unknown,359,315000,Cash loans,1928304,0.7931697043988432,0.7382857390334994,0.0682511544518866,0
288985,32,Secondary / secondary special,Laborers,1858,112500,Cash loans,1078200,0.2654016651015634,0.3766532766345116,0.6801388218428291,1
288988,52,Higher education,Sales staff,1460,405000,Cash loans,835380,0.6175780217590533,0.7009111677568011,0.3572932680336494,0
289033,42,Secondary / secondary special,Laborers,3725,121500,Cash loans,270000,0.7462439527984898,0.7169006236705892,0.7544061731797895,0
289044,33,Incomplete higher,Sales staff,1317,112500,Cash loans,536917,0.4517767455587557,0.667991336944834,0.5064842396679806,0
289066,29,Higher education,Unknown,895,135000,Cash loans,315000,0.2476136073227388,0.5723960212468338,0.470456116119975,0
289084,35,Secondary / secondary special,Drivers,655,135000,Cash loans,319500,0.3253907213416138,0.4829190172936432,0.6075573001388961,0
289098,37,Secondary / secondary special,Core staff,1446,247500,Cash loans,790830,0.5619592890510389,0.7202129312263309,0.5442347412142162,0
289106,29,Secondary / secondary special,Laborers,1036,126000,Cash loans,437818,0.1925564980250199,0.3960190023212128,0.6512602186973006,0
289154,48,Higher education,Unknown,2828,135000,Revolving loans,270000,0.4610642048886247,0.6637635186770858,0.4866531565147181,0
289172,33,Secondary / secondary special,Laborers,203,117000,Cash loans,894906,0.266057066567316,0.640322698119557,0.7267112092725122,0
289184,39,Secondary / secondary special,Unknown,393,225000,Revolving loans,675000,0.7631322683233062,0.5774248510885088,0.5884877883422673,0
289196,31,Higher education,Secretaries,3052,225000,Revolving loans,270000,0.5019342431244707,0.6029485086812248,0.6785676886853644,0
289201,33,Higher education,Secretaries,350,135000,Revolving loans,270000,0.0346022417829599,0.6532901866322633,0.2498850627504553,1
289223,28,Higher education,Accountants,684,274500,Cash loans,254700,0.5097029651832072,0.6623565054545753,0.6658549219640212,0
289249,44,Secondary / secondary special,Medicine staff,7305,180000,Cash loans,720000,0.5974529187917601,0.5314877452127239,0.2807895743848605,0
289278,37,Higher education,Accountants,1390,135000,Cash loans,225000,0.456202869124796,0.7016715902225946,0.6246146584503397,0
289297,45,Lower secondary,High skill tech staff,622,135000,Cash loans,272520,0.7334482029251133,0.6235453397797832,0.7001838506835805,0
289324,35,Higher education,Laborers,4805,270000,Cash loans,814041,0.6744007540880012,0.7523992025392459,0.6986675550534175,0
289348,42,Higher education,Core staff,475,202500,Cash loans,863226,0.6823923875172101,0.7021474327867098,0.1161249142719599,0
289392,30,Secondary / secondary special,Laborers,2577,225000,Cash loans,835605,0.5887858683827061,0.3982598045361105,0.2327247762679433,0
289407,34,Higher education,Managers,806,225000,Cash loans,970380,0.2431875420611216,0.6188937896443879,0.2735646775174348,0
289427,41,Higher education,Accountants,5057,157500,Revolving loans,450000,0.8436702994483893,0.4418308209592644,0.7380196196295241,0
289434,53,Secondary / secondary special,Cleaning staff,1168,157500,Revolving loans,270000,0.6721665854428777,0.7025588666691702,0.6545292802242897,0
289454,34,Incomplete higher,Laborers,3311,180000,Cash loans,163008,0.5870083552615576,0.6515049421608577,0.6986675550534175,0
289465,33,Secondary / secondary special,Medicine staff,1160,135000,Revolving loans,225000,0.4862961698865864,0.6625374292200297,0.324891229465852,0
289478,46,Secondary / secondary special,Laborers,762,153000,Cash loans,900000,0.610703303432949,0.4757424588889669,0.4525335592581747,0
289494,24,Secondary / secondary special,Cooking staff,332,184500,Cash loans,511920,0.0766597770063663,0.5501391731782986,0.326475210066026,0
289527,44,Secondary / secondary special,Drivers,651,193500,Revolving loans,270000,0.7359258849368563,0.7983413026703631,0.5919766183185521,0
289544,35,Higher education,Core staff,2421,315000,Cash loans,1886850,0.5916848551630223,0.7284821543629612,0.6594055320683344,0
289552,53,Secondary / secondary special,Managers,1204,193500,Cash loans,1078200,0.3692258467626976,0.6369010220437527,0.4740512892789932,1
289560,29,Secondary / secondary special,Drivers,190,90000,Cash loans,328500,0.3361638546556308,0.3294997788734827,0.5478104658520093,0
289572,26,Secondary / secondary special,Laborers,813,166500,Cash loans,675000,0.5555062239611864,0.626123769667239,0.4920600938649263,0
289652,42,Secondary / secondary special,Laborers,391,135000,Cash loans,571446,0.4607281616184041,0.6641538419585091,0.190705947811054,0
289694,46,Secondary / secondary special,Drivers,5056,315000,Cash loans,1800000,0.4805458309423493,0.6674091083845367,0.3016248916841194,0
289704,48,Secondary / secondary special,Unknown,3169,135000,Cash loans,576072,0.5805735994891854,0.6635048062798636,0.7544061731797895,0
289731,46,Secondary / secondary special,Laborers,3975,85500,Cash loans,78192,0.0912413692576226,0.6208775380503357,0.4118485559242397,0
289759,34,Secondary / secondary special,Unknown,2433,157500,Cash loans,1183963,0.4181344965868897,0.3632541885440853,0.2692857999073816,0
289769,41,Lower secondary,Managers,5377,135000,Cash loans,675000,0.7025735373619445,0.3477293035870945,0.5691487713619409,1
289779,28,Secondary / secondary special,Unknown,1074,112500,Cash loans,360000,0.1947428506719496,0.6248482550376291,0.2091546988410069,0
289789,45,Secondary / secondary special,Unknown,3125,112500,Revolving loans,337500,0.8075390725798242,0.7502009888511035,0.8038850611746273,0
289815,39,Secondary / secondary special,Drivers,848,180000,Cash loans,677664,0.4232508621469009,0.6413846706641748,0.5726825047161584,0
289843,45,Incomplete higher,Sales staff,1908,180000,Cash loans,281938,0.4225669840978119,0.3093344803802869,0.6279908192952864,0
289862,41,Secondary / secondary special,Sales staff,1369,207000,Cash loans,968841,0.5164803267547047,0.6259343457389925,0.6658549219640212,1
289914,41,Incomplete higher,Accountants,464,180000,Revolving loans,270000,0.7088080421341737,0.3645804159136397,0.5971924268337128,0
289938,33,Secondary / secondary special,Core staff,209,76500,Revolving loans,247500,0.5874518769951135,0.7336626732452629,0.7992967832109371,0
289942,29,Secondary / secondary special,Unknown,1446,225000,Cash loans,936436,0.4532461964634727,0.7073934408632927,0.3328505641648731,1
289968,39,Secondary / secondary special,Core staff,6121,144000,Cash loans,71955,0.6437291375094248,0.6978998999955938,0.3622772470384314,0
289976,38,Higher education,Core staff,135,90000,Revolving loans,247500,0.507789798861652,0.5562521647835461,0.5744466170995097,0
289993,33,Higher education,Core staff,1028,202500,Cash loans,1535553,0.4450407082181161,0.5452963222888978,0.6722428897082422,0
290020,40,Secondary / secondary special,Laborers,337,135000,Cash loans,305221,0.3720156055377679,0.5779263370538099,0.6674577419214722,0
290164,30,Secondary / secondary special,Low-skill Laborers,2992,90000,Cash loans,339241,0.1381080517154493,0.1915258625230554,0.3893387918468769,0
290172,30,Higher education,Managers,1223,450000,Cash loans,900000,0.3316773489356941,0.27361500340409,0.5867400085415683,0
290207,34,Higher education,Sales staff,1938,166500,Cash loans,622413,0.3135801160069505,0.7025862839402065,0.5370699579791587,0
290235,31,Higher education,Core staff,3619,112500,Cash loans,634500,0.7889341735501798,0.5352267684471373,0.7700870700124128,0
290292,43,Higher education,Unknown,4542,180000,Cash loans,225000,0.8108296950866485,0.5593536076756414,0.363945238612397,0
290329,33,Secondary / secondary special,Laborers,2529,135000,Cash loans,760225,0.0936073037163335,0.5854659541571372,0.3774042489507649,0
290341,59,Secondary / secondary special,Security staff,2452,63000,Cash loans,1078200,0.6407720019646431,0.671107165078057,0.3490552510751822,0
290361,27,Secondary / secondary special,Unknown,621,112500,Cash loans,407520,0.2633284695104331,0.1966287653792793,0.4329616670974407,1
290385,30,Secondary / secondary special,Drivers,1460,189000,Cash loans,585000,0.6627119239116912,0.5457137865549428,0.4382813743111921,0
290394,25,Secondary / secondary special,Sales staff,1860,90000,Cash loans,107820,0.5573519659429856,0.6555206238356543,0.6263042766749393,0
290411,37,Higher education,Managers,305,157500,Cash loans,1525405,0.7481024687729922,0.7102863587605557,0.7209441499436497,0
290418,33,Higher education,Sales staff,761,130500,Cash loans,327024,0.5906572460045114,0.6110339792327149,0.5884877883422673,0
290424,28,Higher education,Unknown,2700,112500,Cash loans,78192,0.2225682721293961,0.3288527220990205,0.25533177083329,0
290445,35,Secondary / secondary special,Sales staff,1577,157500,Cash loans,760225,0.6802505025883602,0.7066551046561257,0.4722533429586386,0
290452,38,Secondary / secondary special,Laborers,1386,63000,Cash loans,225000,0.1927283506299076,0.6319866628627371,0.6075573001388961,0
290494,42,Higher education,Sales staff,191,157500,Cash loans,1125000,0.580039687662148,0.4852619366935838,0.5172965813614878,0
290515,38,Secondary / secondary special,Laborers,1004,108000,Cash loans,152820,0.3080304640952132,0.4787320995601204,0.3606125659189888,0
290531,31,Secondary / secondary special,Laborers,1189,112500,Cash loans,204768,0.3828303096063431,0.2940738292922876,0.3123653692278984,0
290539,32,Higher education,Realty agents,374,225000,Cash loans,808650,0.426296247093706,0.4130895860952686,0.5867400085415683,0
290580,40,Secondary / secondary special,Laborers,346,85500,Revolving loans,202500,0.4043757718868947,0.5784916497537511,0.6279908192952864,0
290587,55,Secondary / secondary special,Security staff,6626,135000,Cash loans,900000,0.531480611172931,0.4615581515326198,0.4066174366275036,0
290615,44,Secondary / secondary special,Core staff,9598,202500,Cash loans,384048,0.4674091964634119,0.5949223611507681,0.4668640059537032,0
290619,24,Secondary / secondary special,Medicine staff,214,121500,Cash loans,896647,0.1578730982949814,0.1379646173498122,0.6263042766749393,1
290659,55,Secondary / secondary special,Laborers,1449,202500,Cash loans,1288350,0.4851965454907952,0.6766816011821557,0.5298898341969072,1
290697,27,Higher education,Accountants,2158,54000,Cash loans,881055,0.1899899864019445,0.2453495532540649,0.3876253444214701,1
290706,42,Secondary / secondary special,Drivers,7816,292500,Cash loans,900000,0.4629515277432489,0.597160062805015,0.5531646987710016,0
290728,41,Higher education,Drivers,2302,90000,Cash loans,690048,0.5228017723599148,0.6947509509482427,0.6092756673894402,0
290756,42,Higher education,Core staff,1628,144000,Cash loans,742500,0.3194506941532853,0.3458172642659917,0.4400578303966329,0
290763,53,Secondary / secondary special,Managers,2866,225000,Cash loans,1288350,0.5523741508711553,0.5548159107161412,0.8406665596573005,0
290777,39,Secondary / secondary special,Unknown,2877,112500,Cash loans,545040,0.2562743064409229,0.4705366884147504,0.178760465484575,1
290804,48,Secondary / secondary special,Unknown,576,270000,Cash loans,808650,0.6526725753161072,0.6821873321956501,0.25533177083329,0
290818,35,Secondary / secondary special,Sales staff,888,90000,Cash loans,242595,0.3957665428724416,0.1966080402110548,0.6925590674998008,0
290830,25,Secondary / secondary special,Drivers,1268,315000,Cash loans,269550,0.0726404136043243,0.6566998426961956,0.5744466170995097,0
290855,42,Secondary / secondary special,Laborers,7397,292500,Cash loans,341280,0.3712167675293178,0.4443129879233613,0.2032521136204725,0
290877,33,Incomplete higher,Core staff,3284,135000,Cash loans,1483231,0.3821392460398933,0.5503935203771145,0.524496446363472,0
290883,49,Secondary / secondary special,Unknown,703,94500,Cash loans,1256400,0.7556107040159395,0.5829268839422586,0.4992720153045617,0
290892,25,Higher education,Core staff,908,112500,Cash loans,450000,0.2738682966136419,0.5201965346615604,0.6738300778602003,0
290903,30,Secondary / secondary special,Drivers,3264,211500,Cash loans,1288350,0.0923793600935655,0.4791741334505528,0.8327850252992314,0
290909,34,Secondary / secondary special,Laborers,402,220500,Cash loans,521136,0.1427740327554346,0.3859335250494535,0.7922644738669378,1
290919,30,Secondary / secondary special,Sales staff,1797,180000,Cash loans,383787,0.7934610297807071,0.7210361957833261,0.5585066276769286,0
290952,37,Secondary / secondary special,High skill tech staff,6574,202500,Cash loans,1345036,0.2673501831192012,0.5795310735775474,0.520897599048938,0
290996,43,Higher education,Managers,3876,157500,Cash loans,835380,0.6536558069449918,0.6492773549136059,0.5190973382084597,1
291004,27,Secondary / secondary special,High skill tech staff,1394,99000,Cash loans,284400,0.1044406249826545,0.111218657272365,0.1419915427739129,0
291016,56,Secondary / secondary special,Core staff,7676,202500,Cash loans,679500,0.6774368836195239,0.7278155430663411,0.5691487713619409,0
291027,61,Secondary / secondary special,Laborers,2123,99000,Cash loans,358074,0.8158485346504919,0.0129187623918151,0.470456116119975,0
291044,41,Secondary / secondary special,Unknown,915,121500,Revolving loans,270000,0.2950354759659196,0.2978694387366913,0.646329897706246,0
291067,25,Secondary / secondary special,Core staff,545,180000,Cash loans,308133,0.1197638103360614,0.0188784116219044,0.1268975261602733,1
291069,43,Higher education,Laborers,9223,112500,Cash loans,229500,0.4597158561125002,0.2298535073078563,0.5064842396679806,0
291114,40,Secondary / secondary special,Laborers,786,337500,Cash loans,630000,0.6823540700013895,0.4360900303806676,0.1419915427739129,0
291120,22,Secondary / secondary special,Core staff,1334,112500,Cash loans,553806,0.3384895543503339,0.4232566201543996,0.3572932680336494,0
291133,31,Secondary / secondary special,Core staff,337,225000,Cash loans,675000,0.5311856504383603,0.7475319716883749,0.4365064990977374,1
291158,24,Secondary / secondary special,Laborers,736,202500,Cash loans,490536,0.5593290341827013,0.5779476733259378,0.2055981385493208,1
291212,49,Higher education,Accountants,2915,270000,Cash loans,523152,0.8249191214352022,0.4033539335050246,0.646329897706246,0
291229,24,Incomplete higher,Unknown,535,180000,Cash loans,1563840,0.25347084232033,0.4179649077128133,0.5585066276769286,0
291238,41,Secondary / secondary special,Laborers,3171,90000,Cash loans,495000,0.3205624755499663,0.1556570878596024,0.1047946227497676,0
291252,37,Secondary / secondary special,Cleaning staff,375,85500,Revolving loans,180000,0.3316224871169763,0.3265835248953077,0.633031641417419,0
291264,47,Higher education,Core staff,4249,157500,Cash loans,765000,0.6757037649118953,0.330544156748863,0.5744466170995097,0
291269,33,Higher education,Unknown,965,135000,Cash loans,159264,0.4537895096841019,0.6122857931569791,0.2091546988410069,0
291289,42,Secondary / secondary special,Laborers,1543,67500,Cash loans,259794,0.5214762403937454,0.764015423857138,0.7958031328748403,0
291344,24,Secondary / secondary special,Sales staff,181,225000,Cash loans,545040,0.2424009932901969,0.4051392401373562,0.1214082861631216,0
291357,29,Higher education,Core staff,1030,135000,Cash loans,432990,0.1773037918657418,0.580686936821281,0.1176137317080569,0
291368,40,Higher education,High skill tech staff,3284,76500,Cash loans,450000,0.6736705084630261,0.5630907321104632,0.2263473957097693,0
291418,37,Higher education,Core staff,3540,157500,Cash loans,783927,0.7435243963373481,0.5180348116800951,0.3360615207658242,0
291431,35,Secondary / secondary special,Unknown,2587,166500,Cash loans,351000,0.6110121864732031,0.7531805455697332,0.6863823354047934,0
291441,29,Higher education,Core staff,3132,112500,Cash loans,509400,0.3120296175555388,0.2724994577862616,0.6075573001388961,0
291530,57,Secondary / secondary special,Laborers,6111,180000,Cash loans,1006920,0.799443566936321,0.6710685506110078,0.6801388218428291,0
291602,46,Secondary / secondary special,Waiters/barmen staff,882,180000,Cash loans,1546020,0.8452019006500141,0.6905659474702333,0.7636399214572418,0
291618,37,Higher education,Core staff,3679,225000,Cash loans,550980,0.6029613897386157,0.6680931742274054,0.7281412993111438,0
291641,39,Secondary / secondary special,Secretaries,7315,247500,Cash loans,450000,0.7160247201997468,0.7755236721380108,0.2940831009471255,0
291669,35,Higher education,Managers,3157,180000,Cash loans,526491,0.5292106232877393,0.6991754659623944,0.3139166772114369,0
291681,37,Secondary / secondary special,Accountants,397,90000,Cash loans,545040,0.4302159157074503,0.6481860434860937,0.0861616623809292,0
291705,23,Secondary / secondary special,Private service staff,212,81000,Revolving loans,180000,0.1382006717667303,0.4601943630802184,0.1325974952361461,0
291736,35,Higher education,Unknown,695,360000,Cash loans,1113840,0.19374672876819,0.6839436605642542,0.7649392739475195,0
291770,52,Higher education,Core staff,4612,198000,Cash loans,672174,0.7161145799808676,0.5591541733125684,0.375711009574066,0
291802,28,Incomplete higher,Drivers,691,225000,Cash loans,675000,0.4535134576780793,0.6139612107999051,0.6940926425266661,0
291824,43,Secondary / secondary special,Laborers,508,135000,Cash loans,900000,0.5665668044802874,0.2752696543648599,0.5971924268337128,0
291835,51,Higher education,Cooking staff,1314,180000,Cash loans,724261,0.6821183629718707,0.5951067929515298,0.622922000268356,0
291852,59,Secondary / secondary special,Unknown,924,315000,Cash loans,855000,0.9035309693708442,0.7695951413708847,0.6940926425266661,0
291865,47,Secondary / secondary special,Laborers,745,90000,Cash loans,376920,0.7455402788025048,0.5849032834093542,0.4974688893052743,0
291881,42,Secondary / secondary special,Laborers,2492,135000,Cash loans,1215000,0.2879144217324617,0.7018683858080369,0.7981372313187245,0
291904,36,Secondary / secondary special,Managers,1437,450000,Cash loans,450000,0.3585355792289473,0.5846218648814593,0.4188542886233217,0
291913,28,Secondary / secondary special,Unknown,1657,67500,Cash loans,180000,0.0953252404022823,0.1939004651815596,0.7194907850918436,1
291918,31,Higher education,Unknown,3280,27000,Cash loans,900000,0.6342763563735099,0.7467966539719052,0.5638350489514956,0
